Date,Day,Movement0D,Movement1D,Movement1W,Movement1M,Movement3M,Movement6M,Movement9M,Movement12M,BitcoinDate,Bitcoin1D,Bitcoin1W,Bitcoin1M,Bitcoin3M,Bitcoin6M,Bitcoin9M,Bitcoin12M,BitcoinCloseDate,BitcoinClose1W,BitcoinClose1M,BitcoinClose3M,BitcoinClose6M,BitcoinClose9M,BitcoinClose12M,BitcoinVolumeDate,BitcoinVolume1W,BitcoinVolume1M,BitcoinVolume3M,BitcoinVolume6M,BitcoinVolume9M,BitcoinVolume12M,SPYDate,SPY1W,SPY1M,SPY3M,SPY6M,SPY9M,SPY12M,CLDate,CL1W,CL1M,CL3M,CL6M,CL9M,CL12M,CornDate,Corn1W,Corn1M,Corn3M,Corn6M,Corn9M,Corn12M,WheatDate,Wheat1W,Wheat1M,Wheat3M,Wheat6M,Wheat9M,Wheat12M,Soybeans,Soybeans1W,Soybeans1M,Soybeans3M,Soybeans6M,Soybeans9M,Soybeans12M,GoldDate,Gold1W,Gold1M,Gold3M,Gold6M,Gold9M,Gold12M,CopperDate,Copper1W,Copper1M,Copper3M,Copper6M,Copper9M,Copper12M,sgdusdDate,sgdusd1W,sgdusd1M,sgdusd3M,sgdusd6M,sgdusd9M,sgdusd12M,Sentiment,BitcoinDateLog,Bitcoin1DLog,Bitcoin1WLog,Bitcoin1MLog,Bitcoin3MLog,Bitcoin6MLog,Bitcoin9MLog,Bitcoin12MLog,BitcoinCloseDateLog,BitcoinClose1WLog,BitcoinClose1MLog,BitcoinClose3MLog,BitcoinClose6MLog,BitcoinClose9MLog,BitcoinClose12MLog,BitcoinVolumeDateLog,BitcoinVolume1WLog,BitcoinVolume1MLog,BitcoinVolume3MLog,BitcoinVolume6MLog,BitcoinVolume9MLog,BitcoinVolume12MLog,SPYDateLog,SPY1WLog,SPY1MLog,SPY3MLog,SPY6MLog,SPY9MLog,SPY12MLog,CLDateLog,CL1WLog,CL1MLog,CL3MLog,CL6MLog,CL9MLog,CL12MLog,CornDateLog,Corn1WLog,Corn1MLog,Corn3MLog,Corn6MLog,Corn9MLog,Corn12MLog,WheatDateLog,Wheat1WLog,Wheat1MLog,Wheat3MLog,Wheat6MLog,Wheat9MLog,Wheat12MLog,SoybeansLog,Soybeans1WLog,Soybeans1MLog,Soybeans3MLog,Soybeans6MLog,Soybeans9MLog,Soybeans12MLog,GoldDateLog,Gold1WLog,Gold1MLog,Gold3MLog,Gold6MLog,Gold9MLog,Gold12MLog,CopperDateLog,Copper1WLog,Copper1MLog,Copper3MLog,Copper6MLog,Copper9MLog,Copper12MLog,sgdusdDateLog,sgdusd1WLog,sgdusd1MLog,sgdusd3MLog,sgdusd6MLog,sgdusd9MLog,sgdusd12MLog
08-10-2015,Thursday,1,0,1,0,0,0,1,0,243.0749969,246.1699982,236.6399994,243.4149933,269.1560059,244.7510071,223.8939972,336.1159973,242.3040009,236.0599976,238.1679993,284.8940125,243.6759949,178.1029968,352.9400024,18515300,19743500,23635700,100390000,21643500,97638704,54736300,1994.01001,1887.140015,1971.449951,2052.73999,2081.290039,2018.400024,1935.550049,48.11000061,44.91999817,45.79000092,52.47999954,51,46.15999985,88.43000031,394.75,389,353.25,420,379,386,340,516,503.25,465.5,573.5,525.5,548,507.25,890,883.5,888.25,1037.25,971.25,1003.5,939,1142.699951,1124.300049,1123.5,1160.099976,1201.699951,1229.599976,1210.199951,2.370500088,2.263000011,2.434000015,2.559999943,2.734999895,2.648000002,3.04399991,0.708335698,0.70054996,0.706040144,0.74089992,0.737430453,0.750120044,0.784319878,0.02,2.385740289,2.391235122,2.374088156,2.386347325,2.430004075,2.388724488,2.35004245,2.526489183,2.384360585,2.373022398,2.376883408,2.454683322,2.386812748,2.250671227,2.547700884,7.267530753,7.295424144,7.373568469,8.001690454,7.335327492,7.989622006,7.738275437,3.299727334,3.275804124,3.294785756,3.312333943,3.318332606,3.305007243,3.286804406,1.682235362,1.65243973,1.660770652,1.719993823,1.707570176,1.664265799,1.946599627,2.596322139,2.589949601,2.548082171,2.62324929,2.57863921,2.586587305,2.531478917,2.712649702,2.701783784,2.667919685,2.758533422,2.72057272,2.738780558,2.705222056,2.949390007,2.946206554,2.948535216,3.015883444,2.987331032,3.001517377,2.972665592,3.057932209,3.05088223,3.050573077,3.064495418,3.079796043,3.089763846,3.082857131,0.374839976,0.354684556,0.386320577,0.408239956,0.436957314,0.422917981,0.483444635,-0.149760871,-0.154560887,-0.151170605,-0.130240452,-0.132278932,-0.12486923,-0.105506778
09-10-2015,Friday,0,0,1,1,0,0,1,0,242.4980011,243.0749969,236.0039978,238.3359985,310.8269958,243.6940002,176.8970032,352.7479858,243.9309998,237.548996,238.477005,292.0539856,236.0720062,209.8439941,365.026001,17353100,20488800,21215500,62053900,28882000,81773504,83641104,2013.72998,1919.650024,1941.589966,2080.030029,2091.51001,2013.75,1967.680054,49.68999863,45.38000107,44.15999985,52.15000153,50.72999954,48.59999847,87.73000336,391,387.75,356,427,378.25,382.75,342.5,511,512,462.75,581.5,518,540.5,508,880.5,891.5,882.75,1044.5,954,1014.5,934,1151.599976,1115.199951,1107.300049,1159,1195.800049,1231.5,1223.900024,2.351500034,2.341500044,2.430000067,2.547499895,2.750499964,2.604500055,3.039999962,0.712621212,0.702548146,0.703789234,0.740066469,0.735829771,0.749580264,0.785484254,0,2.384708163,2.385740289,2.37291936,2.377189644,2.492518731,2.386844837,2.247720476,2.547464543,2.387266996,2.375753199,2.377446509,2.465463137,2.373044491,2.321896544,2.562323801,7.239377069,7.311516523,7.326653272,7.792769081,7.460627264,7.912612608,7.922419757,3.304001236,3.283222059,3.288157519,3.318069605,3.320459947,3.304005553,3.293954483,1.696268985,1.656864502,1.645029063,1.717254326,1.705264858,1.686636256,1.943148146,2.592176757,2.588551806,2.551449998,2.630427875,2.577778937,2.582915199,2.534660576,2.7084209,2.709269961,2.665346427,2.764549719,2.71432976,2.732795698,2.705863712,2.94472936,2.950121348,2.945837726,3.018908444,2.979548375,3.006252051,2.970346876,3.061301647,3.047352742,3.044265319,3.064083436,3.077658567,3.090434416,3.087745943,0.371344989,0.36949417,0.385606286,0.406114175,0.439411644,0.415724371,0.482873578,-0.147141255,-0.153323908,-0.152557381,-0.130729272,-0.133222645,-0.125181857,-0.104862517
12-10-2015,Monday,1,1,1,1,0,1,1,0,246.875,242.4980011,237.2640076,238.3289948,292.0339966,235.9499969,209.0700073,364.6870117,245.3079987,237.2929993,240.1069946,287.4639893,224.5870056,208.0970001,361.5620117,17388300,19677900,19224700,28727200,31181800,38421000,43665700,2015.650024,1921.77002,1951.449951,2099.719971,2102.030029,1992.25,1925.630005,49.50999832,45.06999969,45.70999908,52,51.81000137,46.34999847,84.38999939,381.5,388,361.75,433.75,375,380.5,343.25,507.75,517.75,468.5,587.25,518,536.75,493.5,885.5,877,886,1052.5,948,991.25,939.5,1155.900024,1112.199951,1110.800049,1157.199951,1208.099976,1256.099976,1223.5,2.434999943,2.300499916,2.463500023,2.551500082,2.747499943,2.616499901,3.020499945,0.7150774,0.698919415,0.707849324,0.735597014,0.731154501,0.75530988,0.786627352,0,2.392477113,2.384708163,2.375231862,2.377176881,2.465433412,2.372819976,2.320291734,2.561920296,2.389711709,2.375284926,2.380404812,2.458583448,2.351384625,2.31826582,2.558182794,7.240257124,7.293978749,7.283859571,7.458293298,7.493901182,7.584568664,7.640140427,3.304415128,3.283701414,3.290357417,3.322161379,3.322638916,3.299343835,3.284572844,1.694692912,1.653887555,1.660011213,1.716003344,1.714413604,1.666049724,1.926290984,2.581494542,2.588831726,2.55840854,2.637239488,2.574031268,2.580354661,2.535610546,2.705649932,2.714120108,2.670709595,2.768823025,2.71432976,2.729772053,2.693287157,2.947188566,2.942999593,2.947433722,3.022222105,2.976808337,2.9961832,2.972896784,3.062920273,3.046182872,3.04563589,3.063408407,3.082102876,3.099024207,3.087603974,0.386498955,0.361822222,0.391552571,0.406795587,0.438937692,0.417720723,0.480078832,-0.145646948,-0.155572895,-0.150059178,-0.133360042,-0.135990842,-0.121874834,-0.104230957
13-10-2015,Tuesday,0,0,1,1,0,1,1,0,245.1999969,246.875,238.1470032,230.6089935,288.0450134,224.7590027,212.9069977,377.92099,249.5079956,240.3829956,230.6439972,285.82901,219.1589966,211.3150024,390.4140015,28198500,23335900,20997800,27486600,31719000,24051100,35221400,2015,1954.329956,1963.060059,2109.01001,2092.280029,2020.76001,1905.650024,47.45999908,45.65000153,44.77999878,53.40000153,52.04999924,48.68999863,85.19999695,381,389.25,377.5,427,371,385.25,333.5,506.75,512.25,483.75,569.5,504.25,532.25,498.5,886.25,874,887.25,1030,948.75,982,920,1163.5,1137.099976,1107.800049,1154,1198.800049,1278.900024,1229.800049,2.397000074,2.354500055,2.442500114,2.569999933,2.703999996,2.623500109,3.038500071,0.713668942,0.698470354,0.708285511,0.73489964,0.72888422,0.750018775,0.784553707,0.04,2.38952046,2.392477113,2.376845121,2.36287624,2.459460361,2.351717096,2.328189936,2.577401014,2.397084467,2.380903743,2.362942156,2.456106305,2.340759303,2.324930331,2.591525384,7.450226007,7.368024555,7.322173795,7.439121022,7.501319487,7.381134944,7.546806615,3.30427505,3.290997889,3.292933587,3.324078641,3.32061981,3.305514739,3.280043145,1.676327725,1.659440796,1.651084077,1.727541269,1.716420728,1.687439762,1.930439579,2.580924976,2.590228621,2.576916956,2.630427875,2.56937391,2.585742647,2.523095838,2.704793757,2.709481967,2.684620978,2.755493728,2.702645907,2.72611567,2.697665163,2.947556248,2.941511433,2.948046008,3.012837225,2.977151789,2.992111488,2.963787827,3.065766388,3.05579865,3.04446138,3.062205809,3.078746752,3.106836596,3.089834506,0.379668047,0.371898705,0.387834593,0.409933112,0.432006687,0.418881087,0.482659251,-0.146503203,-0.155852022,-0.149791642,-0.133771965,-0.137341452,-0.124927865,-0.105377321
14-10-2015,Wednesday,0,1,1,1,0,1,1,0,249.4929962,245.1999969,240.3639984,230.4920044,286.0419922,219.072998,211.378006,391.6919861,251.9889984,246.0630035,230.3040009,278.0889893,223.8329926,226.8970032,400.8699951,27462600,27535100,19177800,49482600,22562000,29924600,38491500,2003.660034,1986.630005,1955.099976,2110.550049,2097.820068,2020.189941,1877.109985,46.68999863,46.20000076,44.11000061,51.61999893,53.54999924,46.68999863,84.98000336,384.5,392.75,392.75,430.25,372.75,390,345.5,518.5,514,500,567.5,498.5,537.25,505.25,912,879.25,886.5,1027.25,959.25,983.5,943.75,1172.400024,1136.300049,1104.5,1146.199951,1194.599976,1295.199951,1235.900024,2.403000116,2.35649991,2.420000076,2.523000002,2.714999914,2.58100009,3.035000086,0.718003929,0.704017103,0.711647511,0.732171595,0.735240042,0.747255683,0.787153602,0.02,2.397058359,2.38952046,2.38086942,2.362655865,2.456429794,2.340588852,2.325059797,2.592944686,2.40138158,2.391046321,2.362301483,2.444183794,2.349924101,2.35582876,2.603003551,7.438741651,7.439886658,7.282798785,7.694452511,7.353377595,7.476028354,7.585364836,3.301824036,3.298116991,3.29116897,3.324395655,3.321768236,3.305392204,3.27348972,1.669223861,1.664641983,1.644537064,1.712817991,1.728759469,1.669223861,1.929316744,2.584896344,2.594116194,2.594116194,2.633720879,2.571417652,2.591064607,2.538448052,2.714748761,2.710963119,2.698970004,2.753965866,2.697665163,2.730176424,2.703506322,2.959994838,2.944112377,2.94767874,3.01167615,2.981931808,2.992774364,2.974856965,3.069075819,3.055493025,3.04316572,3.059260386,3.077222502,3.112336819,3.091983341,0.380753792,0.372267428,0.38381538,0.401917251,0.43376982,0.41178802,0.482158708,-0.143873179,-0.15241679,-0.147735065,-0.135387124,-0.133570849,-0.126530773,-0.103940513
15-10-2015,Thursday,0,1,1,1,0,1,1,0,252.1069946,249.4929962,246.1699982,230.25,278.0910034,223.9170074,227.3220062,400.9549866,254.3200073,242.9689941,229.0910034,279.4719849,228.572998,233.4060059,394.7730103,25223500,22999200,20144200,27591400,24805400,33544600,25267100,1996.469971,1982.339966,1978.02002,2126.800049,2105.959961,2034.300049,1874.180054,46.27999878,49,45.15999985,50.90999985,55.91999817,47.34999847,82.31999969,378.75,397.5,390,428,375.75,387.75,356,507.75,525.75,494.75,561.75,490,536.5,510,909,887.25,889,1016.5,964,984.25,962.5,1184.199951,1147.599976,1109.800049,1144,1204.300049,1293.199951,1243.699951,2.423000097,2.363500118,2.430000067,2.535000086,2.762500048,2.604500055,3.072999954,0.725526214,0.703729749,0.713012457,0.732010841,0.737251103,0.748839319,0.783613086,0,2.401584895,2.397058359,2.391235122,2.362199639,2.444186939,2.350087081,2.35664148,2.603095619,2.405380527,2.385550856,2.360008034,2.446338279,2.359024925,2.368112027,2.596347453,7.401805349,7.36171273,7.304150025,7.440773737,7.394546235,7.525622618,7.402555399,3.300262782,3.297178137,3.296230683,3.327726662,3.32345011,3.30841501,3.272811312,1.665393339,1.69019608,1.654753932,1.706803096,1.747567149,1.675319969,1.91550536,2.578352642,2.599337133,2.591064607,2.631443769,2.574898989,2.588551806,2.551449998,2.705649932,2.720779281,2.694385803,2.749543081,2.69019608,2.729569726,2.707570176,2.958563883,2.948046008,2.948901761,3.007107383,2.984077034,2.993105423,2.983400738,3.073425039,3.05979053,3.04524474,3.058426024,3.080734704,3.111665679,3.094715617,0.384353432,0.373555628,0.385606286,0.403977978,0.441302294,0.415724371,0.487562554,-0.139346891,-0.15259409,-0.146902883,-0.135482487,-0.132384569,-0.12561136,-0.10589832
19-10-2015,Monday,0,1,1,1,0,1,1,0,261.8609924,252.1069946,242.4980011,229.076004,278.8819885,222.6119995,254.0789948,382.756012,263.4370117,243.9309998,229.8099976,275.8330078,224.6260071,273.4729919,383.7579956,25258800,17353100,18935400,22930700,18364700,106794000,13600700,2031.72998,2013.72998,1995.329956,2127.550049,2084.110107,2050.419922,1864.910034,47.27000046,49.68999863,47.13000107,49.95000076,56.15999985,45.20000076,83.18000031,377.25,391,385.25,406.5,379.5,385.75,351.75,491.25,511,488.25,533.5,495,530.75,517.75,897.5,880.5,886.75,1011,968,971.75,966,1176.5,1151.599976,1118.599976,1097.099976,1205.699951,1289.5,1237.400024,2.396500111,2.351500034,2.463000059,2.510999918,2.784499884,2.503999949,2.972500086,0.722914159,0.712621212,0.715983629,0.729351997,0.74459058,0.742390513,0.784849286,0.02,2.418070809,2.401584895,2.384708163,2.359979599,2.445420466,2.34754857,2.404968763,2.582922021,2.420676791,2.387266996,2.361368918,2.440646235,2.351460037,2.436914442,2.584057437,7.402412714,7.239377069,7.277274484,7.360417313,7.263983838,8.028546853,7.133561261,3.307865989,3.304001236,3.300014723,3.327879785,3.31892066,3.311842813,3.270657886,1.674585607,1.696268985,1.67329745,1.698535499,1.749427098,1.655138442,1.920018918,2.576629248,2.592176757,2.585742647,2.60906055,2.57921178,2.586305935,2.546234106,2.691302563,2.7084209,2.688642252,2.727134424,2.694605199,2.724890003,2.714120108,2.953034457,2.94472936,2.947801197,3.004751156,2.985875357,2.987554549,2.984977126,3.070591932,3.061301647,3.048674806,3.040246206,3.081239243,3.110421346,3.09251012,0.379577453,0.371344989,0.391464422,0.399846699,0.444747204,0.398634316,0.473121876,-0.140913269,-0.147141255,-0.145096908,-0.137062824,-0.128082462,-0.129367587,-0.105213732
20-10-2015,Tuesday,0,1,1,1,0,1,0,0,263.571991,261.8609924,246.875,233.5209961,275.6570129,224.6199951,273.1669922,389.2309875,269.4630127,245.3079987,232.9750061,277.2219849,235.2689972,263.4750061,382.8450012,30889800,17388300,20242200,19389800,24978000,44399000,16419000,2033.130005,2015.650024,1989.660034,2118.209961,2102.820068,2047.859985,1885.619995,46.25,49.50999832,46.88999939,50.70999908,56.40999985,45.13000107,83.12999725,372.75,381.5,380,407.25,377,383.5,345.25,486.25,507.75,481.25,524,498.5,519.5,515,890.25,885.5,883.75,1018.75,976.75,982.25,950,1168.699951,1155.900024,1128.300049,1093,1193.199951,1277.199951,1237.300049,2.364000082,2.434999943,2.469500065,2.450000048,2.727499962,2.57249999,2.980999947,0.719947577,0.7150774,0.716409385,0.733347476,0.741828799,0.744307876,0.784929335,0.02,2.420899257,2.418070809,2.392477113,2.368325934,2.440369046,2.351448413,2.436428221,2.590207408,2.430499161,2.389711709,2.367309332,2.442827669,2.371564701,2.420739423,2.583022981,7.489815096,7.240257124,7.306257712,7.287573329,7.397557661,7.647373189,7.215346703,3.30816515,3.304415128,3.298778876,3.325969006,3.322802113,3.31130026,3.275454175,1.665111737,1.694692912,1.671080227,1.705093603,1.751356099,1.654465344,1.919757766,2.571417652,2.581494542,2.579783597,2.609861093,2.57634135,2.583765368,2.538133687,2.686859614,2.705649932,2.682370743,2.719331287,2.697665163,2.715585552,2.711807229,2.949511982,2.947188566,2.946329427,3.008067622,2.98978342,2.992222037,2.977723605,3.067703026,3.062920273,3.052424607,3.038620162,3.076713227,3.106258893,3.09247503,0.373647487,0.386498955,0.392609042,0.389166093,0.435764753,0.410355382,0.474361968,-0.142699126,-0.145646948,-0.144838734,-0.134690198,-0.129696311,-0.128247385,-0.10516944
21-10-2015,Wednesday,1,1,1,1,0,1,1,0,269.3059998,263.571991,245.1999969,231.2169952,277.3410034,235.602005,263.3510132,382.42099,266.2720032,249.5079956,227.0850067,276.0490112,234.1759949,233.9149933,386.4750061,25637300,28198500,19678800,18531300,23847900,44352200,14188900,2033.469971,2015,1960.839966,2114.159912,2098.27002,2032.339966,1909.380005,45.88000107,47.45999908,44.97000122,49.22999954,56.34000015,45.83000183,82.76000214,377,381,376.5,403.5,373,380.75,347.5,491.75,506.75,485.75,516.75,500.25,519,515,896,886.25,868,1021.25,973.75,972.75,944,1175.900024,1163.5,1137.599976,1097.400024,1199.099976,1285.900024,1251,2.349999905,2.397000074,2.385499954,2.410000086,2.695499897,2.519999981,2.994499922,0.71892792,0.713668942,0.714122474,0.732493401,0.739852965,0.74665308,0.787252843,0.01,2.430246029,2.420899257,2.38952046,2.364019753,2.443014082,2.372178982,2.420534994,2.582541721,2.425325506,2.397084467,2.356188461,2.440986196,2.369542374,2.36905806,2.587121413,7.408872285,7.450226007,7.293998612,7.267905887,7.377450142,7.646915167,7.151948728,3.308237763,3.30427505,3.29244215,3.325137834,3.321861375,3.307996358,3.28089237,1.661623419,1.676327725,1.652922899,1.692229832,1.750816844,1.661149875,1.917820493,2.57634135,2.580924976,2.575764981,2.605843539,2.571708832,2.580639912,2.540954809,2.691744369,2.704793757,2.686412809,2.713280485,2.699187097,2.715167358,2.711807229,2.95230801,2.947556248,2.938519725,3.00913207,2.988447471,2.988001239,2.974971994,3.070370399,3.065766388,3.055989574,3.040364965,3.078855394,3.109207204,3.09725731,0.371067845,0.379668047,0.377579413,0.382017058,0.43063932,0.401400538,0.476324306,-0.14331465,-0.146503203,-0.146227299,-0.135196283,-0.130854581,-0.126881139,-0.103885762
22-10-2015,Thursday,0,0,1,1,0,1,1,0,266.4960022,269.3059998,249.4929962,226.9689941,276.0050049,234.0529938,233.3480072,386.1180115,274.0230103,251.9889984,230.6179962,288.2780151,236.4620056,233.5130005,383.1579895,37808600,27462600,25009300,37199400,17036000,32213400,11641300,2021.880005,2003.660034,1961.390015,2102.23999,2107.209961,2002.449951,1941.290039,45.27000046,46.68999863,46.45000076,48.79000092,56.27999878,44.43000031,82.55000305,380.25,384.5,384,403.25,372.5,373.5,355.5,494.75,518.5,496.5,520.75,499.5,506,521,905,912,871.25,1010.5,971.25,969.5,961.25,1166.199951,1172.400024,1132.599976,1078.599976,1187.199951,1283.300049,1244.800049,2.362999916,2.403000116,2.390000105,2.366499901,2.667500019,2.478499889,3.042000055,0.717823565,0.718003929,0.709703088,0.730529547,0.742103994,0.738814354,0.786355138,0.01,2.425690698,2.430246029,2.397058359,2.355966533,2.440916957,2.369314201,2.368004096,2.586720061,2.437787033,2.40138158,2.362893194,2.459811523,2.373761369,2.368311064,2.583377886,7.577590596,7.438741651,7.398101536,7.570535935,7.231367631,7.508036565,7.066001481,3.305755377,3.301824036,3.29256396,3.322682293,3.323707811,3.30156167,3.288090426,1.655810499,1.669223861,1.666985725,1.688330826,1.750354079,1.647676316,1.916717094,2.580069223,2.584896344,2.584331224,2.605574376,2.571126277,2.572290606,2.550839605,2.694385803,2.714748761,2.695919253,2.716629279,2.698535493,2.704150517,2.716837723,2.956648579,2.959994838,2.940142791,3.004536318,2.987331032,2.986547813,2.982836353,3.066773019,3.069075819,3.054076548,3.032860406,3.07452387,3.108328211,3.095099597,0.373463706,0.380753792,0.37839792,0.374106491,0.426104431,0.394188904,0.483159218,-0.143982289,-0.143873179,-0.148923305,-0.136362214,-0.129535231,-0.131464675,-0.104381271
23-10-2015,Friday,0,1,1,1,0,1,1,0,273.6489868,266.4960022,252.1069946,230.9360046,292.6390076,235.9700012,232.7720032,382.9620056,276.4960022,254.3200073,230.2830048,293.6239929,231.2680054,226.4250031,358.4169922,29442500,25223500,17254100,30592000,21448700,26605200,26456900,2058.189941,1996.469971,1943.23999,2078.189941,2112.800049,2019.349976,1931.02002,45.43999863,46.27999878,46.54000092,48,57.52999878,44.63000107,80.41999817,377.75,378.75,379.5,389,371,372.75,352,490.75,507.75,494.5,511,498.25,508,520.25,898.75,909,861.25,988,978,968,960.75,1166.199951,1184.199951,1128.599976,1100,1192.300049,1258,1228,2.376499891,2.423000097,2.30250001,2.383500099,2.740499973,2.464999914,3.041500092,0.717205763,0.725526214,0.705442488,0.728990495,0.74505657,0.73925674,0.785471857,0.01,2.437193844,2.425690698,2.401584895,2.363491648,2.466332215,2.372856795,2.366930744,2.583155689,2.441688856,2.405380527,2.362261888,2.46779154,2.364115555,2.354924382,2.554388591,7.468974684,7.401805349,7.236892311,7.485607871,7.331400975,7.424966528,7.422538956,3.313485451,3.300262782,3.288526439,3.317685238,3.324858398,3.305211594,3.285786776,1.65743831,1.665393339,1.667826388,1.681241237,1.759894365,1.649626897,1.905364059,2.577204473,2.578352642,2.57921178,2.589949601,2.56937391,2.571417652,2.546542663,2.690860308,2.705649932,2.694166296,2.7084209,2.697447307,2.705863712,2.716212089,2.953638903,2.958563883,2.935129235,2.994756945,2.990338855,2.985875357,2.982610393,3.066773019,3.073425039,3.052540037,3.041392685,3.076385562,3.099680641,3.089198367,0.375937799,0.384353432,0.362199641,0.377215174,0.437829802,0.391816908,0.483087834,-0.144356229,-0.139346891,-0.151538387,-0.137278134,-0.127810751,-0.131204707,-0.104869371
